HEATHER,5801,97.397,0.896,0.517,0.138,0.155,0.896
JUDITH,5763,94.76,1.544,0.746,0.174,0.174,2.603
TODD,5722,97.885,0.944,0.664,0.087,0.017,0.402
LORI,5694,96.962,0.79,1.194,0.14,0.105,0.808
KEITH,5495,92.957,4.531,1.601,0.091,0.182,0.637
JESSICA,5451,88.901,1.413,1.981,0.11,0.22,7.375
BRUCE,5348,95.568,2.113,1.384,0.206,0.112,0.617
CRAIG,5346,96.296,2.151,1.029,0.019,0.131,0.374
JOSHUA,5283,95.722,0.909,1.098,0.133,0.076,2.063
RAYMOND,5195,84.755,4.35,5.12,0.135,0.154,5.486
DENISE,5190,90.212,5.414,1.137,0.077,0.154,3.006
ANN,5151,94.855,1.573,2.446,0.097,0.116,0.912
BRENDA,5117,84.464,9.126,1.114,0.195,0.215,4.886
TERESA,5068,83.268,2.802,2.506,0.237,0.099,11.089
TERRY,4864,93.195,4.235,1.357,0.267,0.226,0.72
KATHERINE,4802,94.252,1.562,2.187,0.083,0.083,1.833
ALAN,4795,92.471,1.064,4.797,0.104,0.063,1.502
ADAM,4725,96.148,0.635,1.016,0.085,0.127,1.989
KATHRYN,4720,97.225,1.017,0.636,0.042,0.106,0.975
CAROLYN,4692,89.429,7.928,1.066,0.043,0.171,1.364
NICHOLAS,4673,95.035,1.305,1.006,0.021,0.107,2.525
LAWRENCE,4581,90.854,4.191,2.489,0.109,0.153,2.205
PHILIP,4418,92.938,1.245,4.052,0.068,0.113,1.584
AMANDA,4395,94.312,1.206,0.933,0.205,0.205,3.14
ROGER,4373,92.842,2.104,2.355,0.023,0.16,2.515
GERALD,4331,93.373,3.671,1.408,0.162,0.139,1.247
JERRY,4262,89.465,4.505,3.332,0.164,0.094,2.44
ROBIN,4258,94.246,3.687,1.104,0.141,0.047,0.775
ANNE,4239,96.037,0.896,2.147,0.142,0.047,0.731
BENJAMIN,4232,85.184,2.906,4.679,0.165,0.189,6.876
JILL,4229,98.156,0.544,0.591,0.095,0.095,0.52
ANDREA,4215,89.751,4.911,0.807,0.214,0.047,4.27
NICOLE,4188,91.141,4.99,1.194,0.096,0.143,2.436
CHRISTINA,4174,88.524,1.773,2.947,0.264,0.144,6.349
TRACY,4122,92.334,4.246,2.135,0.146,0.146,0.995
THERESA,4117,89.798,4.008,2.235,0.194,0.121,3.643
JANICE,4085,90.845,6.022,1.714,0.171,0.171,1.077
JUSTIN,4083,94.685,1.396,2.204,0.269,0.049,1.396
JOAN,4057,94.405,3.204,1.232,0.099,0.173,0.887
JUAN,4019,4.528,0.523,1.518,0.025,0,93.406
SUZANNE,3986,96.839,0.477,1.154,0,0.075,1.455
DAWN,3977,95.147,3.017,0.779,0.126,0.075,0.855
LESLIE,3964,92.634,3.633,1.615,0.151,0.177,1.791
WENDY,3963,91.648,1.615,3.76,0.126,0.05,2.801
SEAN,3934,94.509,2.364,1.957,0.127,0.178,0.864
JANE,3863,93.968,0.984,3.779,0.181,0.207,0.88
MARTIN,3840,77.656,1.068,1.615,0.104,0.026,19.531
JACQUELINE,3709,80.318,11.863,1.833,0.135,0.216,5.635
JEAN,3687,87.361,7.567,3.228,0.163,0.19,1.492
BRYAN,3686,93.625,2.116,2.821,0.027,0.054,1.356
LYNN,3651,94.412,1.616,2.821,0.164,0.055,0.931
AARON,3646,91.607,3.264,2.057,0.055,0.137,2.88
DIANA,3626,83.591,1.903,2.923,0.248,0.193,11.142
BRADLEY,3619,98.867,0.193,0.525,0.138,0.055,0.221
JEREMY,3584,96.596,1.116,0.642,0.084,0.112,1.451
KATHY,3523,93.017,2.186,2.81,0.142,0.114,1.731
PAULA,3501,92.402,3.113,0.8,0.2,0.171,3.313
MARTHA,3490,68.367,3.438,0.774,0.115,0.115,27.192
CARL,3475,90.331,6.935,1.41,0.115,0.23,0.978
MICHELE,3456,94.705,2.604,0.868,0.116,0.087,1.62
WAYNE,3455,90.478,4.718,3.849,0.087,0.174,0.695
ERIN,3413,97.949,0.469,0.439,0.117,0.088,0.938
JOYCE,3388,85.596,9.534,3.689,0.177,0.03,0.974
ANNA,3347,84.762,2.211,5.378,0.09,0.12,7.439
JUDY,3320,90.572,2.651,4.699,0.09,0.12,1.867
RUSSELL,3312,94.746,2.627,1.661,0.06,0.181,0.725
SAMUEL,3302,73.198,9.388,5.421,0.182,0.212,11.599
SHANNON,3268,95.41,2.754,0.551,0.092,0.092,1.102
JACK,3253,93.298,0.984,4.211,0.215,0.246,1.045
SHAWN,3243,94.018,3.022,1.603,0.185,0.185,0.987
KIM,3221,84.508,4.409,9.78,0.155,0.373,0.776
SARA,3165,90.869,1.074,1.169,0.126,0.063,6.698
CHAD,3153,97.716,0.793,0.825,0.19,0.032,0.444
WALTER,3147,85.796,7.69,1.875,0.032,0.095,4.512
RACHEL,3100,90.806,2.29,2.355,0.032,0.129,4.387
DALE,3068,96.415,1.858,1.043,0.098,0.098,0.489
DANA,3064,94.941,3.427,0.685,0.098,0.098,0.751
VIRGINIA,3057,83.775,3.664,2.65,0.131,0.196,9.585
PHILLIP,3023,89.613,3.97,3.01,0.198,0.232,2.977
RANDY,3010,92.757,2.027,3.09,0.166,0.133,1.827
BEVERLY,2997,87.855,9.142,1.134,0.133,0.2,1.535
SHIRLEY,2986,80.576,12.257,4.588,0.234,0.268,2.076
JAMIE,2982,94.467,1.576,1.643,0.168,0.134,2.012
JOEL,2947,84.459,1.934,2.002,0.102,0.068,11.435
TAMMY,2916,92.421,2.846,2.743,0.171,0.24,1.578
JOANNE,2914,92.862,1.784,3.329,0,0.103,1.922
ARTHUR,2902,83.115,7.099,3.377,0.103,0.138,6.168
STEVE,2897,85.399,2.209,7.214,0.242,0.104,4.833
VICTOR,2896,47.479,4.869,6.768,0.069,0.104,40.711
CARLOS,2891,13.352,1.73,2.041,0.069,0.104,82.705
JON,2888,96.157,0.727,1.904,0.139,0.069,1.004
BETTY,2875,82.296,10.47,3.965,0.139,0.174,2.957
MARILYN,2875,89.426,5.287,2.539,0.07,0.104,2.574
BONNIE,2864,96.683,1.047,1.327,0.07,0.07,0.803
NATHAN,2864,94.309,2.235,2.13,0.244,0.209,0.873
RANDALL,2812,96.728,0.996,1.387,0.071,0.107,0.711
EMILY,2809,92.026,1.709,4.201,0.142,0.249,1.673
LAURIE,2800,97.286,0.536,0.714,0.107,0.143,1.214
GLENN,2798,91.994,3.074,3.753,0.179,0.286,0.715
VINCENT,2796,81.938,5.508,8.047,0.072,0.286,4.149
HENRY,2758,66.425,9.101,14.068,0.073,0.218,10.116
VICTORIA,2754,83.515,3.74,3.704,0.327,0.29,8.424
GLORIA,2752,55.342,12.5,4.76,0.218,0.254,26.926
HELEN,2750,79.345,6.8,10.036,0.145,0.364,3.309
ELLEN,2744,94.971,1.239,2.915,0.109,0.036,0.729
RUTH,2718,86.019,5.408,2.134,0.184,0.147,6.107
MARIE,2703,80.466,11.728,3.478,0.222,0.148,3.959
MARC,2700,94.148,2.889,0.926,0.074,0.259,1.704
LUIS,2698,11.008,0.111,1.446,0.037,0,87.398
CINDY,2692,89.747,0.854,5.906,0.111,0.037,3.343
BRANDON,2681,91.981,3.767,2.126,0.298,0.149,1.678
VALERIE,2666,86.647,7.539,1.688,0.113,0.188,3.826
TINA,2653,88.164,3.204,5.993,0.188,0.151,2.299
JAY,2625,91.962,0.838,5.219,0.267,0.305,1.41
GAIL,2620,93.473,4.16,1.641,0,0.153,0.573
KRISTIN,2586,98.26,0.503,0.657,0,0,0.58
DOROTHY,2573,82.86,13.175,1.671,0.35,0.233,1.71
LOUIS,2570,84.008,5.253,2.49,0.272,0.039,7.938
MAUREEN,2558,96.599,1.368,1.095,0.039,0.078,0.821
CONNIE,2534,89.976,2.013,4.578,0.118,0.079,3.236
COLLEEN,2533,97.789,0.711,0.671,0.197,0.039,0.592
BARRY,2515,95.149,2.903,1.034,0.119,0.199,0.596
BETH,2511,98.566,0.358,0.438,0,0.119,0.518
CHRIS,2500,91.68,1.6,4.28,0.12,0.12,2.2
LEE,2497,90.308,4.445,4.165,0.08,0.04,0.961
MONICA,2490,69.759,7.309,3.173,0.161,0.201,19.398
KYLE,2487,96.381,1.407,1.568,0.121,0.161,0.362
KRISTEN,2484,98.229,0.564,0.282,0.04,0.081,0.805
RALPH,2477,88.656,4.32,1.13,0.202,0.323,5.369
SHEILA,2474,87.146,8.569,2.061,0.04,0.364,1.819
ALBERT,2425,75.093,7.464,7.546,0.206,0.165,9.526
FREDERICK,2397,89.487,6.675,2.67,0.083,0.167,0.918
CARRIE,2385,95.22,2.264,1.216,0.126,0.126,1.048
HOLLY,2368,97.382,0.507,1.394,0.042,0.084,0.591
ELAINE,2364,87.775,4.484,5.499,0.085,0.085,2.073
HAROLD,2340,88.846,6.966,1.538,0.299,0.128,2.222
ASHLEY,2333,93.699,3.601,0.986,0.086,0,1.629
JULIA,2317,84.981,3.28,2.805,0.259,0.173,8.502
RENEE,2317,91.282,4.791,1.64,0.086,0.259,1.942
MEGAN,2296,98.301,0.479,0.436,0,0.044,0.74
LAUREN,2286,96.238,1.4,0.962,0.175,0.262,0.962
HOWARD,2259,89.154,5.755,4.338,0.089,0.089,0.575
ALEXANDER,2247,81.531,2.759,6.631,0.134,0.267,8.678
PEGGY,2234,93.778,2.731,1.611,0.269,0.269,1.343
STACY,2229,94.482,2.333,1.525,0.269,0.269,1.122
EUGENE,2189,84.651,6.67,5.71,0.046,0.183,2.741
HEIDI,2183,97.16,0.366,1.466,0.137,0,0.87
DEAN,2174,94.986,0.782,3.404,0.046,0.138,0.644
SHERRY,2170,92.442,4.194,2.212,0.138,0.092,0.922
MELANIE,2168,92.343,2.814,2.26,0.185,0.092,2.306
RODNEY,2151,86.192,9.437,2.278,0.232,0.232,1.627
STACEY,2141,93.648,3.27,1.121,0.14,0.234,1.588
GINA,2124,90.301,2.542,3.202,0.094,0.047,3.814
FRANCIS,2114,88.269,3.075,6.197,0.095,0.095,2.271
BRENT,2108,97.249,0.996,0.712,0.19,0.047,0.806
ROY,2099,85.136,5.622,5.431,0.238,0.095,3.478
RHONDA,2096,90.458,7.824,0.334,0.382,0.143,0.859
DANIELLE,2076,93.064,4.383,0.385,0.241,0,1.927
STANLEY,2032,84.843,7.037,6.644,0.049,0.295,1.132
EILEEN,2031,94.485,0.935,2.314,0.098,0.098,2.068
FRANCES,2026,83.81,5.726,2.962,0.247,0.296,6.96
ANITA,2003,76.835,7.738,8.288,0.399,0.1,6.64
MANUEL,1993,17.863,0.903,4.315,0.251,0.1,76.568
JEFFERY,1981,94.346,3.584,1.212,0.202,0.05,0.606
SALLY,1980,93.889,0.707,2.778,0.253,0.051,2.323
JESSE,1975,79.089,6.177,2.228,0.152,0.152,12.203
ANTONIO,1965,31.603,5.242,6.616,0,0.204,56.336
JACOB,1962,91.845,1.631,3.211,0.153,0.153,3.007
JORGE,1955,8.696,0.153,1.125,0,0,90.026
BRETT,1951,98.36,0.871,0.256,0.103,0.051,0.359
DANNY,1948,79.774,3.542,10.318,0.257,0.308,5.801
JEANNE,1938,96.388,0.98,1.909,0.155,0,0.568
RITA,1937,81.053,4.75,5.679,0.052,0.155,8.312
CURTIS,1926,85.774,10.903,2.129,0.104,0.519,0.571
JEFF,1924,95.218,0.572,3.067,0.156,0.104,0.884
ALICE,1923,80.135,6.292,8.164,0.208,0.312,4.888
ALLEN,1912,88.755,4.498,5.178,0.052,0.471,1.046
DEREK,1911,90.424,4.082,4.396,0.209,0.105,0.785
VICKI,1909,95.443,2.043,1.467,0.21,0,0.838
TRAVIS,1908,94.235,3.564,0.996,0.419,0.052,0.734
TROY,1890,92.381,5.556,1.058,0.106,0.053,0.847
FRANCISCO,1884,8.652,0.159,3.291,0,0,87.898
JESUS,1870,3.904,0,2.781,0.16,0,93.155
LEONARD,1857,87.291,7.001,2.1,0.108,0.269,3.231
CATHY,1856,91.756,3.071,2.909,0.054,0.162,2.047
JOANN,1852,89.849,4.698,1.998,0.216,0.324,2.916
HARRY,1839,88.309,4.84,4.568,0.272,0.163,1.849
TIFFANY,1833,82.433,10.202,5.292,0.327,0.327,1.418
TARA,1828,94.365,3.228,1.313,0.055,0.109,0.93
TERRI,1815,93.884,3.085,1.543,0.165,0.11,1.212
JOE,1804,69.013,6.874,5.155,0.222,0.166,18.57
ALLISON,1774,95.378,1.917,1.917,0,0.169,0.62
FRED,1773,87.874,4.738,3.046,0.169,0.282,3.892
MIGUEL,1768,6.165,0.566,1.131,0.113,0,92.025
TAMARA,1743,93.001,4.418,0.574,0.115,0.172,1.721
THEODORE,1742,89.782,5.97,2.526,0.23,0.172,1.32
ALICIA,1719,66.667,5.934,2.734,0.116,0.175,24.375
MARIO,1717,31.334,2.563,3.844,0.058,0.058,62.143
PHYLLIS,1697,88.038,8.25,1.591,0.236,0.471,1.414
NORMAN,1695,88.791,5.133,4.366,0.177,0.118,1.416
TONY,1692,63.002,8.57,21.099,0.355,0.059,6.915
ANNETTE,1679,82.37,9.708,1.549,0.179,0.06,6.135
CARMEN,1674,41.099,5.018,2.688,0.06,0.119,51.016
DARLENE,1674,86.738,8.781,1.254,0.299,0.06,2.867
ERIK,1674,92.533,1.314,1.016,0.119,0,5.018
KURT,1674,97.909,0.956,0.777,0,0.119,0.239
APRIL,1662,88.448,6.739,1.685,0.301,0.12,2.708
MARCIA,1658,89.807,6.092,0.603,0.06,0.241,3.197
ANA,1656,23.43,0.906,2.295,0,0.121,73.249
CARLA,1643,86.366,7.912,0.426,0.061,0.243,4.991
NATALIE,1580,89.747,4.367,1.203,0.316,0.19,4.177
MELINDA,1572,92.112,1.718,2.036,0.318,0.254,3.562
CLAUDIA,1569,64.054,3.697,1.02,0.191,0.255,30.784
KRISTINE,1566,95.275,0.447,2.81,0.064,0.255,1.149
JAIME,1561,44.971,0.448,4.933,0.128,0.192,49.327
AMBER,1557,95.055,1.991,0.771,0.193,0.128,1.863
GREG,1551,94.907,1.483,2.063,0.064,0.129,1.354
ROSE,1516,76.847,9.301,4.683,0.264,0.264,8.641
VERONICA,1500,46.667,10.2,2.8,0.2,0,40.133
NORMA,1487,55.884,6.052,3.497,0.269,0.269,34.028
EDWIN,1479,67.41,4.665,7.978,0.068,0.203,19.675
NEIL,1476,94.783,1.016,2.778,0.136,0.136,1.152
CHRISTIAN,1473,85.064,1.833,1.969,0.068,0.272,10.794
ROBERTA,1461,92.471,3.217,0.958,0.205,0.068,3.08
LORRAINE,1451,87.181,5.513,2.205,0.138,0.138,4.824
CRYSTAL,1448,82.32,10.014,2.072,0.138,0.414,5.041
ROSA,1443,20.236,4.435,2.287,0.139,0,72.904
BRAD,1434,97.908,0.976,0.349,0.418,0,0.349
REGINA,1434,78.312,12.762,2.441,0.209,0.209,6.067
KARL,1421,93.737,2.815,2.604,0.07,0.07,0.704
SYLVIA,1420,58.169,12.113,5.282,0.352,0.07,24.014
ERICA,1414,80.057,8.699,1.627,0.212,0.071,9.335
ALISON,1403,96.294,1.283,1.568,0,0.071,0.784
KERRY,1396,95.487,2.436,1.074,0.143,0.072,0.788
ERNEST,1390,75.252,11.871,3.094,0.288,0.216,9.281
DEANNA,1380,91.957,3.623,1.667,0.29,0.217,2.246
EVELYN,1379,66.497,11.313,7.832,0.218,0.435,13.706
GORDON,1379,92.966,1.668,4.423,0.363,0.145,0.435
ALEX,1371,64.406,3.136,12.983,0.219,0.292,18.964
RICK,1371,93.144,0.729,2.845,0.292,0.219,2.772
DEBBIE,1366,87.408,4.539,3.294,0.366,0.22,4.173
IRENE,1365,71.136,3.81,7.985,0.073,0.147,16.85
JOY,1362,86.564,6.241,5.727,0,0.147,1.322
JIMMY,1352,67.456,6.879,16.79,0.518,0.148,8.21
DAN,1337,87.21,1.122,9.648,0.224,0,1.795
JAN,1337,97.008,0.598,1.795,0.075,0.15,0.374
DORIS,1332,76.276,13.438,3.378,0.225,0.375,6.306
WANDA,1332,77.553,16.517,1.126,0.3,0.3,4.204
SHANE,1326,97.059,0.754,1.207,0.075,0.151,0.754
LOIS,1325,92.755,5.283,1.208,0.075,0.151,0.528
JODI,1314,97.108,0.304,1.522,0.152,0.152,0.761
ROSEMARY,1309,86.478,4.202,2.215,0.229,0,6.875
YVONNE,1296,65.278,18.364,5.247,0.54,0.386,10.185
MITCHELL,1291,93.338,2.943,1.704,0.232,0.232,1.549
GLEN,1283,94.154,1.325,3.741,0,0.078,0.701
CAROLE,1281,95.16,2.576,1.405,0,0.312,0.546
BILLY,1274,84.301,7.849,4.003,0.392,0.471,2.983
CONSTANCE,1270,91.811,5.984,0.866,0.157,0.157,1.024
CAROLINE,1255,89.482,2.869,4.303,0.159,0.239,2.948
LANCE,1254,93.222,2.073,2.951,0.399,0.159,1.196
DON,1253,87.63,3.831,7.422,0.239,0.08,0.798
TRACEY,1249,89.752,8.407,0.881,0,0.16,0.801
ROBERTO,1248,12.821,0.321,6.33,0,0,80.529
CHARLOTTE,1247,89.495,6.897,1.363,0.401,0.481,1.363
BERNARD,1244,84.486,10.209,3.376,0,0.161,1.768
DIANNE,1243,92.116,5.068,1.287,0.08,0.161,1.287
DARREN,1238,89.984,4.604,3.877,0.242,0.162,1.131
ALFRED,1237,75.829,9.054,4.689,0.081,0.162,10.186
RICARDO,1232,12.256,3.896,5.276,0,0,78.571
SUE,1229,93.409,0.814,5.045,0.163,0,0.57
JEROME,1220,82.295,12.541,3.279,0.082,0.246,1.557
WARREN,1217,86.031,7.477,5.341,0.247,0.329,0.575
SHERYL,1210,93.471,3.719,1.736,0.083,0.413,0.579
COURTNEY,1209,92.969,5.624,0.827,0.165,0.331,0.083
JARED,1200,96.25,1.083,0.667,0.25,0.583,1.167
PEDRO,1191,7.557,1.259,2.099,0.168,0.084,88.833
MARVIN,1188,75.337,14.141,3.199,0.168,0,7.155
KRISTINA,1186,94.688,1.349,1.602,0.084,0.169,2.108
RICKY,1180,84.915,7.034,5.169,0.169,0.169,2.542
DUSTIN,1179,97.116,0.254,1.187,0.424,0.17,0.848
DARRELL,1178,87.267,9.762,1.188,0.424,0.255,1.104
MARLENE,1178,83.277,4.669,2.292,0.17,0.34,9.253
STUART,1177,96.602,0.935,2.124,0,0,0.34
CLIFFORD,1176,90.561,5.782,3.316,0.085,0,0.255
LYNNE,1173,96.76,1.364,1.108,0,0.085,0.682
KENT,1160,93.19,1.81,4.569,0,0.086,0.345
MARSHA,1160,90.517,7.155,0.776,0,0.259,1.293
IAN,1156,93.166,2.855,2.855,0,0.346,0.779
CASEY,1153,95.317,1.561,2.342,0.087,0.087,0.607
DUANE,1152,92.188,5.556,1.389,0.174,0.087,0.608
JEANETTE,1151,83.406,8.688,1.651,0.261,0.087,5.908
SHERRI,1144,93.881,4.371,1.049,0.175,0,0.524
GRACE,1136,64.965,6.338,21.919,0.176,0,6.602
WESLEY,1136,91.637,3.873,3.697,0.264,0.088,0.44
SHELLEY,1133,95.057,2.118,1.942,0.088,0.177,0.618
KIRK,1132,95.583,2.385,1.325,0.265,0.088,0.353
OSCAR,1132,15.813,4.152,4.417,0.442,0.088,75.088
BOBBY,1129,78.122,13.729,4.252,0.354,0.62,2.923
RAFAEL,1116,8.871,0.269,2.419,0,0,88.441
ZACHARY,1116,95.968,1.613,0.986,0.269,0.358,0.806
ALLAN,1113,88.23,1.887,7.457,0.09,0.27,2.066
HECTOR,1110,5.495,0.45,1.351,0,0,92.703
KATIE,1110,94.505,2.252,2.523,0,0.18,0.541
MARJORIE,1110,90.631,4.865,2.252,0.09,0.09,2.072
JOHNNY,1088,60.386,13.603,12.224,0.551,0.184,13.051
COREY,1087,89.42,8.188,1.288,0.276,0.368,0.46
MIKE,1084,81.55,0.738,11.716,0,0,5.996
SHELLY,1074,94.6,1.955,2.048,0.372,0,1.024
DOLORES,1071,70.308,4.669,3.081,0.187,0.28,21.475
TANYA,1069,81.946,10.664,2.9,0.468,0.374,3.648
CHARLENE,1066,86.21,9.568,2.064,0.188,0.375,1.595
GEOFFREY,1066,95.779,0.844,2.345,0,0.094,0.938
VANESSA,1066,63.415,15.947,4.034,0.281,0.563,15.76
TYLER,1063,97.648,0.188,0.847,0.282,0.188,0.847
JODY,1055,97.441,0.664,0.664,0.284,0.095,0.853
GABRIEL,1051,45.956,2.188,2.284,0,0.285,49.286
LINDSAY,1050,98,0.857,0.476,0,0.19,0.476
CHRISTY,1047,94.651,1.146,2.674,0,0.287,1.242
LEAH,1042,92.994,2.591,2.687,0.096,0.288,1.344
KRISTI,1040,95.288,1.058,1.923,0.385,0.192,1.154
LOUISE,1026,89.084,6.433,2.047,0,0.487,1.949
LYNDA,1023,93.06,3.226,1.564,0.196,0.293,1.662
JENNY,1020,69.216,0.686,22.549,0,0.294,7.255
RAUL,1015,7.094,0.493,3.054,0.099,0,89.261
SAMANTHA,1009,88.702,3.568,3.568,0.198,0.396,3.568
AUDREY,1008,84.722,10.714,2.381,0.298,0.099,1.786
MOLLY,1008,96.032,0.595,2.083,0,0.298,0.992
YOLANDA,1003,19.043,19.342,4.287,0.199,0.199,56.929
JAVIER,1001,4.895,0,0.5,0.1,0,94.505
RAMON,999,11.311,1.301,8.008,0,0.2,79.179
RAY,999,79.58,6.907,6.206,0.3,0.2,6.807
MELVIN,997,66.6,22.768,4.313,0.602,0.401,5.316
PENNY,996,95.08,2.309,1.506,0.201,0.301,0.602
KAY,994,91.851,3.119,3.823,0.101,0.101,1.006
MARIANNE,989,96.663,0.303,2.123,0.101,0.101,0.708
TIM,987,90.881,1.114,6.687,0.101,0,1.216
FERNANDO,983,14.852,0.61,5.799,0.102,0,78.637
JOANNA,981,86.85,1.835,5.708,0.102,0.102,5.403
EARL,977,83.828,13.408,1.842,0.102,0.102,0.716
GERALDINE,973,78.109,12.847,3.186,0.103,0.103,5.653
RUBEN,966,13.768,1.242,4.037,0,0.104,80.849
TOM,963,82.035,1.038,15.472,0.312,0.208,0.935
SERGIO,958,14.718,0.522,1.566,0,0,83.194
CORY,957,94.566,2.821,1.776,0.104,0.104,0.627
LORETTA,957,86.416,8.15,1.567,0.104,0.418,3.344
TONI,954,87.002,8.386,1.048,0.524,0.21,2.83
ERIKA,948,73.523,6.224,1.266,0.105,0.422,18.46
HERBERT,929,82.131,11.302,2.691,0.538,0.108,3.229
SHERI,929,94.941,2.153,1.938,0.323,0.108,0.538
GAYLE,916,94.76,2.62,1.31,0,0.218,1.092
LINDSEY,916,96.07,1.092,1.747,0.109,0.218,0.764
SETH,914,98.031,0.875,0.656,0.109,0,0.328
EDUARDO,911,10.428,0.329,10.318,0,0.11,78.814
VICKIE,908,92.181,5.286,0.771,0.11,0.22,1.432
